start,end,relation,description,source
"""谓词公式""","""量词""","""依赖""","""谓词公式的逻辑蕴含式中涉及量词的使用。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""二、谓词公式的蕴含关系""]"
"""定理4.1""","""逻辑蕴含""","""实例""","""定理4.1提供了具体的逻辑蕴含关系示例。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""二、谓词公式的蕴含关系""]"
"""谓词公式的等值式""","""谓词公式的逻辑蕴含式""","""推导""","""谓词公式的等值式可以推导出相应的逻辑蕴含式。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""二、谓词公式的蕴含关系""]"
"""谓词演算""","""谓词公式""","""组成""","""谓词公式是谓词演算的基本组成部分，用于表达逻辑命题。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""三、双量词式的等值与蕴含""]"
"""谓词演算""","""量词""","""组成""","""量词是谓词演算中的重要元素，用于表示全称或存在量词。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""三、双量词式的等值与蕴含""]"
"""谓词公式""","""双量词式""","""分类""","""双量词式是谓词公式的一种特殊形式，包含两个量词。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""三、双量词式的等值与蕴含""]"
"""双量词式""","""等值""","""推导""","""双量词式的等值关系可以通过量词的排列和逻辑推导得出。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""三、双量词式的等值与蕴含""]"
"""双量词式""","""蕴含""","""推导""","""双量词式的蕴含关系可以通过量词的排列和逻辑推导得出。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""三、双量词式的等值与蕴含""]"
"""等值演算""","""谓词公式""","""应用""","""等值演算应用于谓词公式，以确定其等值关系。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""三、双量词式的等值与蕴含""]"
"""等值演算""","""等值""","""目标""","""等值演算的目标是确定谓词公式之间的等值关系。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""三、双量词式的等值与蕴含""]"
"""谓词公式""","""蕴含""","""属性""","""谓词公式可以具有蕴含关系，表示逻辑上的推导。""","[""第四章  谓词演算与推理"", ""§ 4.2 谓词公式与等值演算"", ""4.2.4 谓词公式的等值与蕴含"", ""三、双量词式的等值与蕴含""]"
"""谓词演算""","""谓词公式""","""组成""","""谓词公式是谓词演算的基本组成部分，用于表达复杂的逻辑关系。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""谓词公式""","""范式""","""分类""","""谓词公式可以转换为不同的范式形式，以便于分析和推理。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""命题逻辑""","""谓词逻辑""","""对比""","""命题逻辑和谓词逻辑都是逻辑学的一部分，但谓词逻辑引入了个体变量和量词，比命题逻辑更复杂。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""谓词公式""","""个体变量""","""组成""","""个体变量是谓词公式中的基本元素，用于表示具体的对象。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""谓词公式""","""量词""","""组成""","""量词用于限定谓词公式中的个体变量，是谓词逻辑的重要特征。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""范式""","""前束范式""","""分类""","""前束范式是谓词公式范式的一种，满足等值性要求。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""范式""","""斯科伦范式""","""分类""","""斯科伦范式是谓词公式范式的一种，不满足等值性，但能保持永真性或永假性。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""斯科伦范式""","""永真性""","""保持""","""斯科伦范式能够保持谓词公式的永真性。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""斯科伦范式""","""永假性""","""保持""","""斯科伦范式能够保持谓词公式的永假性。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""范式""","""等值性""","""属性""","""不同的范式具有不同的等值性属性，前束范式满足等值性，而其他范式可能不满足。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式""]"
"""前束范式""","""谓词公式""","""等价""","""前束范式是谓词公式的一种规范化表示，与原谓词公式等值。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式""]"
"""前束范式""","""等值性质""","""满足""","""前束范式是唯一满足等值性质的谓词公式范式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式""]"
"""谓词公式""","""规范化表示""","""转换""","""谓词公式可以通过规范化表示转换为前束范式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式""]"
"""谓词演算""","""前束范式""","""包含""","""前束范式是谓词演算中的一个重要概念。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式""]"
"""推理""","""谓词演算""","""应用""","""谓词演算在推理过程中有重要应用。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式""]"
"""范式""","""前束范式""","""分类""","""前束范式是范式的一种特定类型。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式""]"
"""谓词演算""","""谓词公式""","""引用""","""谓词演算过程中需要处理谓词公式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""推理""","""谓词公式""","""引用""","""推理过程中需要分析和处理谓词公式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""谓词公式""","""等值型范式""","""转换""","""谓词公式可以通过等值变换转化为等值型范式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""谓词公式""","""前束型公式""","""转换""","""谓词公式可以通过等值变换转化为前束型公式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""前束型公式""","""量词""","""组成""","""前束型公式由量词和母式组成，量词位于公式最前端。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""前束型公式""","""母式""","""组成""","""前束型公式由量词和母式组成，母式不含量词。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""前束型公式""","""基式""","""等价""","""前束型公式中的母式也称为基式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""定理4.2""","""谓词公式""","""应用""","""定理4.2说明任意含有量词的谓词公式都可以转化为前束型公式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""定理4.2""","""前束型公式""","""推导""","""根据定理4.2，谓词公式可以转化为前束型公式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""一、前束型公式""]"
"""前束范式""","""谓词公式""","""分类""","""前束范式是谓词公式的一种特殊形式，其母式为析取范式或合取范式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""前束范式""","""析取范式""","""组成""","""前束范式的一种类型是前束析取范式，其母式为析取范式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""前束范式""","""合取范式""","""组成""","""前束范式的一种类型是前束合取范式，其母式为合取范式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""谓词公式""","""量词""","""包含""","""谓词公式中包含量词，用于限定变量。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""前束范式""","""命题公式""","""类比""","""前束范式的母式不含有量词，形式上类似于命题公式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""前束范式""","""命题逻辑""","""方法""","""前束范式的母式可以通过命题逻辑的方法转化为析取范式或合取范式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""定理4.3""","""前束范式""","""描述""","""定理4.3指出任意含有量词的谓词公式都存在等值的前束析取范式和前束合取范式。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""谓词演算""","""推理""","""应用""","""谓词演算用于进行逻辑推理，是推理的基础工具。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""等值型范式""","""前束范式""","""相关""","""等值型范式与前束范式都是谓词公式的重要形式，但具体定义和用途不同。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.1 等值型范式"", ""二、前束范式""]"
"""前束范式""","""量词""","""组成""","""前束范式由量词和谓词公式组成，量词的排列是其重要特征。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.2 非等值型范式""]"
"""前束范式""","""斯科伦范式""","""分类""","""斯科伦范式是前束范式的一种特殊形式，具有特定的量词排列规则。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.2 非等值型范式""]"
"""斯科伦范式""","""斯科伦标准型""","""等价""","""斯科伦范式和斯科伦标准型是同一概念的不同表述。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.2 非等值型范式""]"
"""斯科伦标准型""","""∃型前束范式""","""分类""","""∃型前束范式是斯科伦标准型的一种类型，特指存在量词在前的情况。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.2 非等值型范式""]"
"""斯科伦标准型""","""无∃型前束范式""","""分类""","""无∃型前束范式是斯科伦标准型的一种类型，特指不存在存在量词的情况。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.2 非等值型范式""]"
"""谓词演算""","""前束范式""","""引用""","""谓词演算中常使用前束范式来简化公式和推理过程。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.2 非等值型范式""]"
"""推理""","""永真式""","""条件""","""在推理过程中，判断公式是否为永真式是一个重要步骤。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.2 非等值型范式""]"
"""推理""","""矛盾式""","""条件""","""在推理过程中，判断公式是否为矛盾式是一个重要步骤。""","[""第四章  谓词演算与推理"", ""§ 4.3 谓词公式的范式"", ""4.3.2 非等值型范式""]"
